,IdLandkreis,Refdatum,AnzahlFall
72822,9173,2021-08-16,6
72823,9173,2021-08-17,11
72824,9173,2021-08-18,11
72825,9173,2021-08-19,8
72826,9173,2021-08-20,18
72827,9173,2021-08-21,13
72828,9173,2021-08-22,11
72829,9173,2021-08-23,16
72830,9173,2021-08-24,26
72831,9173,2021-08-25,12
72832,9173,2021-08-26,11
72833,9173,2021-08-27,19
72834,9173,2021-08-28,19
72835,9173,2021-08-29,6
72836,9173,2021-08-30,20
72837,9173,2021-08-31,22
72838,9173,2021-09-01,32
72839,9173,2021-09-02,21
72840,9173,2021-09-03,21
72841,9173,2021-09-04,18
72842,9173,2021-09-05,16
72843,9173,2021-09-06,16
72844,9173,2021-09-07,16
72845,9173,2021-09-08,27
72846,9173,2021-09-09,23
72847,9173,2021-09-10,17
72848,9173,2021-09-11,27
72849,9173,2021-09-12,20
72850,9173,2021-09-13,24
72851,9173,2021-09-14,40
72852,9173,2021-09-15,14
72853,9173,2021-09-16,19
72854,9173,2021-09-17,14
72855,9173,2021-09-18,13
72856,9173,2021-09-19,13
72857,9173,2021-09-20,22
72858,9173,2021-09-21,19
72859,9173,2021-09-22,35
72860,9173,2021-09-23,16
72861,9173,2021-09-24,16
72862,9173,2021-09-25,21
72863,9173,2021-09-26,28
72864,9173,2021-09-27,35
72865,9173,2021-09-28,40
72866,9173,2021-09-29,15
72867,9173,2021-09-30,19
72868,9173,2021-10-01,27
72869,9173,2021-10-02,29
72870,9173,2021-10-03,18
72871,9173,2021-10-04,47
72872,9173,2021-10-05,44
72873,9173,2021-10-06,55
72874,9173,2021-10-07,47
72875,9173,2021-10-08,53
72876,9173,2021-10-09,47
72877,9173,2021-10-10,50
72878,9173,2021-10-11,65
72879,9173,2021-10-12,66
72880,9173,2021-10-13,79
72881,9173,2021-10-14,75
72882,9173,2021-10-15,67
72883,9173,2021-10-16,64
72884,9173,2021-10-17,62
72885,9173,2021-10-18,97
72886,9173,2021-10-19,98
72887,9173,2021-10-20,107
72888,9173,2021-10-21,89
72889,9173,2021-10-22,131
72890,9173,2021-10-23,75
72891,9173,2021-10-24,86
72892,9173,2021-10-25,123
72893,9173,2021-10-26,108
72894,9173,2021-10-27,138
72895,9173,2021-10-28,107
72896,9173,2021-10-29,152
72897,9173,2021-10-30,119
72898,9173,2021-10-31,88
72899,9173,2021-11-01,123
72900,9173,2021-11-02,129
72901,9173,2021-11-03,200
72902,9173,2021-11-04,143
72903,9173,2021-11-05,167
72904,9173,2021-11-06,127
72905,9173,2021-11-07,91
72906,9173,2021-11-08,164
72907,9173,2021-11-09,160
72908,9173,2021-11-10,165
72909,9173,2021-11-11,136
72910,9173,2021-11-12,193
72911,9173,2021-11-13,151
72912,9173,2021-11-14,102
72913,9173,2021-11-15,144
72914,9173,2021-11-16,177
72915,9173,2021-11-17,126
72916,9173,2021-11-18,161
72917,9173,2021-11-19,171
72918,9173,2021-11-20,102
72919,9173,2021-11-21,106
72920,9173,2021-11-22,116
72921,9173,2021-11-23,133
72922,9173,2021-11-24,119
72923,9173,2021-11-25,92
72924,9173,2021-11-26,92
72925,9173,2021-11-27,63
72926,9173,2021-11-28,41
72927,9173,2021-11-29,76
72928,9173,2021-11-30,101
72929,9173,2021-12-01,64
72930,9173,2021-12-02,35
72931,9174,2021-01-01,11
72932,9174,2021-01-02,26
72933,9174,2021-01-03,23
72934,9174,2021-01-04,29
72935,9174,2021-01-05,24
72936,9174,2021-01-06,54
72937,9174,2021-01-07,26
72938,9174,2021-01-08,30
72939,9174,2021-01-09,13
72940,9174,2021-01-10,15
72941,9174,2021-01-11,14
72942,9174,2021-01-12,66
72943,9174,2021-01-13,49
72944,9174,2021-01-14,33
72945,9174,2021-01-15,50
72946,9174,2021-01-16,17
72947,9174,2021-01-17,17
72948,9174,2021-01-18,16
72949,9174,2021-01-19,19
72950,9174,2021-01-20,19
72951,9174,2021-01-21,25
72952,9174,2021-01-22,23
72953,9174,2021-01-23,9
72954,9174,2021-01-24,21
72955,9174,2021-01-25,13
72956,9174,2021-01-26,26
72957,9174,2021-01-27,18
72958,9174,2021-01-28,25
72959,9174,2021-01-29,14
72960,9174,2021-01-30,16
72961,9174,2021-01-31,13
72962,9174,2021-02-01,11
72963,9174,2021-02-02,18
72964,9174,2021-02-03,16
72965,9174,2021-02-04,15
72966,9174,2021-02-05,5
72967,9174,2021-02-06,10
72968,9174,2021-02-07,8
72969,9174,2021-02-08,8
72970,9174,2021-02-09,13
72971,9174,2021-02-10,9
72972,9174,2021-02-11,12
72973,9174,2021-02-12,15
72974,9174,2021-02-13,3
72975,9174,2021-02-14,11
72976,9174,2021-02-15,3
72977,9174,2021-02-16,6
72978,9174,2021-02-17,10
72979,9174,2021-02-18,10
72980,9174,2021-02-19,9
72981,9174,2021-02-20,17
72982,9174,2021-02-21,10
72983,9174,2021-02-22,4
72984,9174,2021-02-23,5
72985,9174,2021-02-24,5
72986,9174,2021-02-25,3
72987,9174,2021-02-26,10
72988,9174,2021-02-27,13
72989,9174,2021-02-28,15
72990,9174,2021-03-01,12
72991,9174,2021-03-02,9
72992,9174,2021-03-03,15
72993,9174,2021-03-04,6
72994,9174,2021-03-05,10
72995,9174,2021-03-06,17
72996,9174,2021-03-07,17
72997,9174,2021-03-08,16
72998,9174,2021-03-09,22
72999,9174,2021-03-10,19
73000,9174,2021-03-11,29
73001,9174,2021-03-12,26
73002,9174,2021-03-13,18
73003,9174,2021-03-14,22
73004,9174,2021-03-15,13
73005,9174,2021-03-16,32
73006,9174,2021-03-17,25
73007,9174,2021-03-18,43
73008,9174,2021-03-19,42
73009,9174,2021-03-20,28
73010,9174,2021-03-21,33
73011,9174,2021-03-22,35
73012,9174,2021-03-23,63
73013,9174,2021-03-24,58
73014,9174,2021-03-25,54
73015,9174,2021-03-26,58
73016,9174,2021-03-27,42
73017,9174,2021-03-28,31
73018,9174,2021-03-29,49
73019,9174,2021-03-30,38
73020,9174,2021-03-31,28
73021,9174,2021-04-01,35
73022,9174,2021-04-02,29
73023,9174,2021-04-03,27
73024,9174,2021-04-04,21
73025,9174,2021-04-05,15
73026,9174,2021-04-06,32
73027,9174,2021-04-07,44
73028,9174,2021-04-08,34
73029,9174,2021-04-09,22
73030,9174,2021-04-10,32
73031,9174,2021-04-11,29
73032,9174,2021-04-12,33
73033,9174,2021-04-13,34
73034,9174,2021-04-14,61
73035,9174,2021-04-15,42
73036,9174,2021-04-16,82
73037,9174,2021-04-17,73
73038,9174,2021-04-18,55
73039,9174,2021-04-19,59
73040,9174,2021-04-20,42
73041,9174,2021-04-21,36
73042,9174,2021-04-22,24
73043,9174,2021-04-23,51
73044,9174,2021-04-24,30
73045,9174,2021-04-25,25
73046,9174,2021-04-26,28
73047,9174,2021-04-27,38
73048,9174,2021-04-28,34
73049,9174,2021-04-29,32
73050,9174,2021-04-30,23
73051,9174,2021-05-01,25
73052,9174,2021-05-02,18
73053,9174,2021-05-03,20
73054,9174,2021-05-04,23
73055,9174,2021-05-05,24
73056,9174,2021-05-06,34
73057,9174,2021-05-07,12
73058,9174,2021-05-08,9
73059,9174,2021-05-09,11
73060,9174,2021-05-10,13
73061,9174,2021-05-11,15
73062,9174,2021-05-12,14
73063,9174,2021-05-13,10
73064,9174,2021-05-14,8
73065,9174,2021-05-15,12
73066,9174,2021-05-16,9
73067,9174,2021-05-17,7
73068,9174,2021-05-18,9
73069,9174,2021-05-19,9
73070,9174,2021-05-20,4
73071,9174,2021-05-21,3
73072,9174,2021-05-22,2
73073,9174,2021-05-23,3
73074,9174,2021-05-24,8
73075,9174,2021-05-25,10
73076,9174,2021-05-26,8
73077,9174,2021-05-27,3
73078,9174,2021-05-28,8
73079,9174,2021-05-29,9
73080,9174,2021-05-30,3
73081,9174,2021-06-01,2
73082,9174,2021-06-02,1
73083,9174,2021-06-03,1
73084,9174,2021-06-04,1
73085,9174,2021-06-05,1
73086,9174,2021-06-06,2
73087,9174,2021-06-07,5
73088,9174,2021-06-08,5
73089,9174,2021-06-09,1
73090,9174,2021-06-10,2
73091,9174,2021-06-11,1
73092,9174,2021-06-12,2
73093,9174,2021-06-13,2
73094,9174,2021-06-15,2
73095,9174,2021-06-16,1
73096,9174,2021-06-17,1
73097,9174,2021-06-18,1
73098,9174,2021-06-19,1
73099,9174,2021-06-20,1
73100,9174,2021-06-22,6
73101,9174,2021-06-23,4
73102,9174,2021-06-24,3
73103,9174,2021-06-25,2
73104,9174,2021-06-26,2
73105,9174,2021-06-28,3
73106,9174,2021-06-29,1
73107,9174,2021-07-01,1
73108,9174,2021-07-02,2
73109,9174,2021-07-03,1
73110,9174,2021-07-04,1
73111,9174,2021-07-05,1
73112,9174,2021-07-07,1
73113,9174,2021-07-09,1
73114,9174,2021-07-10,1
73115,9174,2021-07-11,1
73116,9174,2021-07-12,1
73117,9174,2021-07-13,8
73118,9174,2021-07-14,4
73119,9174,2021-07-15,3
73120,9174,2021-07-16,4
73121,9174,2021-07-17,4
73122,9174,2021-07-18,2
73123,9174,2021-07-19,3
73124,9174,2021-07-20,8
73125,9174,2021-07-21,5
73126,9174,2021-07-22,2
73127,9174,2021-07-23,1
73128,9174,2021-07-24,4
73129,9174,2021-07-25,4
73130,9174,2021-07-26,4
73131,9174,2021-07-27,6
73132,9174,2021-07-28,4
73133,9174,2021-07-29,7
73134,9174,2021-07-30,6
73135,9174,2021-07-31,4
73136,9174,2021-08-01,7
73137,9174,2021-08-02,5
73138,9174,2021-08-03,6
73139,9174,2021-08-04,3
73140,9174,2021-08-05,6
73141,9174,2021-08-06,11
73142,9174,2021-08-07,8
73143,9174,2021-08-08,12
73144,9174,2021-08-09,7
73145,9174,2021-08-10,11
73146,9174,2021-08-11,19
73147,9174,2021-08-12,15
73148,9174,2021-08-13,15
73149,9174,2021-08-14,13
73150,9174,2021-08-15,11
73151,9174,2021-08-16,15
73152,9174,2021-08-17,14
73153,9174,2021-08-18,17
73154,9174,2021-08-19,22
73155,9174,2021-08-20,21
73156,9174,2021-08-21,16
73157,9174,2021-08-22,31
73158,9174,2021-08-23,22
73159,9174,2021-08-24,24
73160,9174,2021-08-25,23
73161,9174,2021-08-26,39
73162,9174,2021-08-27,26
73163,9174,2021-08-28,24
73164,9174,2021-08-29,29
73165,9174,2021-08-30,41
73166,9174,2021-08-31,35
73167,9174,2021-09-01,27
73168,9174,2021-09-02,36
73169,9174,2021-09-03,28
73170,9174,2021-09-04,32
73171,9174,2021-09-05,15
73172,9174,2021-09-06,30
73173,9174,2021-09-07,32
73174,9174,2021-09-08,31
73175,9174,2021-09-09,21
73176,9174,2021-09-10,20
73177,9174,2021-09-11,25
73178,9174,2021-09-12,19
73179,9174,2021-09-13,27
73180,9174,2021-09-14,10
73181,9174,2021-09-15,28
73182,9174,2021-09-16,32
73183,9174,2021-09-17,14
73184,9174,2021-09-18,11
73185,9174,2021-09-19,17
73186,9174,2021-09-20,30
73187,9174,2021-09-21,23
73188,9174,2021-09-22,19
73189,9174,2021-09-23,20
73190,9174,2021-09-24,30
73191,9174,2021-09-25,19
73192,9174,2021-09-26,23
73193,9174,2021-09-27,25
73194,9174,2021-09-28,44
73195,9174,2021-09-29,32
73196,9174,2021-09-30,21
73197,9174,2021-10-01,26
73198,9174,2021-10-02,29
73199,9174,2021-10-03,18
73200,9174,2021-10-04,46
73201,9174,2021-10-05,34
73202,9174,2021-10-06,24
73203,9174,2021-10-07,25
73204,9174,2021-10-08,17
73205,9174,2021-10-09,28
73206,9174,2021-10-10,24
73207,9174,2021-10-11,26
73208,9174,2021-10-12,32
73209,9174,2021-10-13,20
73210,9174,2021-10-14,13
73211,9174,2021-10-15,28
73212,9174,2021-10-16,35
73213,9174,2021-10-17,24
73214,9174,2021-10-18,51
73215,9174,2021-10-19,54
73216,9174,2021-10-20,34
73217,9174,2021-10-21,32
73218,9174,2021-10-22,47
73219,9174,2021-10-23,44
73220,9174,2021-10-24,37
73221,9174,2021-10-25,62
73222,9174,2021-10-26,62
73223,9174,2021-10-27,59
73224,9174,2021-10-28,73
73225,9174,2021-10-29,81
73226,9174,2021-10-30,54
73227,9174,2021-10-31,47
73228,9174,2021-11-01,73
73229,9174,2021-11-02,73
73230,9174,2021-11-03,89
73231,9174,2021-11-04,81
73232,9174,2021-11-05,80
73233,9174,2021-11-06,67
73234,9174,2021-11-07,76
73235,9174,2021-11-08,84
73236,9174,2021-11-09,99
73237,9174,2021-11-10,113
73238,9174,2021-11-11,103
73239,9174,2021-11-12,159
73240,9174,2021-11-13,123
73241,9174,2021-11-14,102
73242,9174,2021-11-15,169
73243,9174,2021-11-16,128
73244,9174,2021-11-17,130
73245,9174,2021-11-18,128
73246,9174,2021-11-19,134
73247,9174,2021-11-20,125
73248,9174,2021-11-21,120
73249,9174,2021-11-22,120
73250,9174,2021-11-23,114
73251,9174,2021-11-24,142
73252,9174,2021-11-25,99
73253,9174,2021-11-26,85
73254,9174,2021-11-27,84
73255,9174,2021-11-28,77
73256,9174,2021-11-29,74
73257,9174,2021-11-30,59
73258,9174,2021-12-01,37
73259,9174,2021-12-02,132
73260,9175,2021-01-01,21
73261,9175,2021-01-02,22
73262,9175,2021-01-03,31
73263,9175,2021-01-04,24
73264,9175,2021-01-05,38
73265,9175,2021-01-06,28
73266,9175,2021-01-07,38
73267,9175,2021-01-08,47
73268,9175,2021-01-09,61
73269,9175,2021-01-10,23
73270,9175,2021-01-11,33
73271,9175,2021-01-12,48
73272,9175,2021-01-13,32
73273,9175,2021-01-14,47
73274,9175,2021-01-15,44
73275,9175,2021-01-16,27
73276,9175,2021-01-17,12
73277,9175,2021-01-18,13
73278,9175,2021-01-19,43
73279,9175,2021-01-20,22
73280,9175,2021-01-21,21
73281,9175,2021-01-22,30
73282,9175,2021-01-23,13
73283,9175,2021-01-24,14
73284,9175,2021-01-25,14
73285,9175,2021-01-26,19
73286,9175,2021-01-27,15
73287,9175,2021-01-28,12
73288,9175,2021-01-29,18
73289,9175,2021-01-30,12
73290,9175,2021-01-31,4
73291,9175,2021-02-01,7
73292,9175,2021-02-02,17
73293,9175,2021-02-03,13
73294,9175,2021-02-04,5
73295,9175,2021-02-05,14
73296,9175,2021-02-06,5
73297,9175,2021-02-07,5
73298,9175,2021-02-08,6
73299,9175,2021-02-09,9
73300,9175,2021-02-10,18
73301,9175,2021-02-11,6
73302,9175,2021-02-12,10
73303,9175,2021-02-13,5
73304,9175,2021-02-14,8
73305,9175,2021-02-15,3
73306,9175,2021-02-16,16
73307,9175,2021-02-17,9
73308,9175,2021-02-18,8
73309,9175,2021-02-19,5
73310,9175,2021-02-20,10
73311,9175,2021-02-21,3
73312,9175,2021-02-22,11
73313,9175,2021-02-23,13
73314,9175,2021-02-24,17
73315,9175,2021-02-25,10
73316,9175,2021-02-26,7
73317,9175,2021-02-27,4
73318,9175,2021-02-28,6
73319,9175,2021-03-01,8
73320,9175,2021-03-02,11
73321,9175,2021-03-03,12
73322,9175,2021-03-04,12
73323,9175,2021-03-05,14
73324,9175,2021-03-06,13
73325,9175,2021-03-07,9
73326,9175,2021-03-08,14
73327,9175,2021-03-09,21
73328,9175,2021-03-10,17
73329,9175,2021-03-11,16
73330,9175,2021-03-12,15
73331,9175,2021-03-13,17
73332,9175,2021-03-14,18
73333,9175,2021-03-15,18
73334,9175,2021-03-16,21
73335,9175,2021-03-17,19
73336,9175,2021-03-18,12
73337,9175,2021-03-19,15
73338,9175,2021-03-20,11
73339,9175,2021-03-21,18
73340,9175,2021-03-22,17
73341,9175,2021-03-23,24
73342,9175,2021-03-24,19
73343,9175,2021-03-25,10
73344,9175,2021-03-26,18
73345,9175,2021-03-27,24
73346,9175,2021-03-28,12
73347,9175,2021-03-29,16
73348,9175,2021-03-30,19
73349,9175,2021-03-31,20
73350,9175,2021-04-01,15
73351,9175,2021-04-02,10
73352,9175,2021-04-03,17
73353,9175,2021-04-04,13
73354,9175,2021-04-05,11
73355,9175,2021-04-06,22
73356,9175,2021-04-07,20
73357,9175,2021-04-08,18
73358,9175,2021-04-09,23
73359,9175,2021-04-10,31
73360,9175,2021-04-11,16
73361,9175,2021-04-12,27
73362,9175,2021-04-13,24
73363,9175,2021-04-14,28
73364,9175,2021-04-15,18
73365,9175,2021-04-16,21
73366,9175,2021-04-17,20
73367,9175,2021-04-18,22
73368,9175,2021-04-19,22
73369,9175,2021-04-20,38
73370,9175,2021-04-21,26
73371,9175,2021-04-22,34
73372,9175,2021-04-23,20
73373,9175,2021-04-24,35
73374,9175,2021-04-25,33
73375,9175,2021-04-26,22
73376,9175,2021-04-27,29
73377,9175,2021-04-28,39
73378,9175,2021-04-29,20
73379,9175,2021-04-30,24
73380,9175,2021-05-01,24
73381,9175,2021-05-02,16
73382,9175,2021-05-03,22
73383,9175,2021-05-04,25
73384,9175,2021-05-05,24
73385,9175,2021-05-06,24
73386,9175,2021-05-07,16
73387,9175,2021-05-08,13
73388,9175,2021-05-09,16
73389,9175,2021-05-10,18
73390,9175,2021-05-11,27
73391,9175,2021-05-12,9
73392,9175,2021-05-13,11
73393,9175,2021-05-14,9
73394,9175,2021-05-15,9
73395,9175,2021-05-16,9
73396,9175,2021-05-17,1
73397,9175,2021-05-18,7
73398,9175,2021-05-19,5
73399,9175,2021-05-20,13
73400,9175,2021-05-21,4
73401,9175,2021-05-22,3
73402,9175,2021-05-23,6
73403,9175,2021-05-24,11
73404,9175,2021-05-25,6
73405,9175,2021-05-26,10
73406,9175,2021-05-27,4
73407,9175,2021-05-28,3
73408,9175,2021-05-29,3
73409,9175,2021-05-30,4
73410,9175,2021-05-31,4
73411,9175,2021-06-01,3
73412,9175,2021-06-02,4
73413,9175,2021-06-03,2
73414,9175,2021-06-04,2
73415,9175,2021-06-05,6
73416,9175,2021-06-06,3
73417,9175,2021-06-07,3
73418,9175,2021-06-08,6
73419,9175,2021-06-09,7
73420,9175,2021-06-10,1
73421,9175,2021-06-11,4
73422,9175,2021-06-12,9
73423,9175,2021-06-13,2
73424,9175,2021-06-14,1
73425,9175,2021-06-15,1
73426,9175,2021-06-16,3
73427,9175,2021-06-17,1
73428,9175,2021-06-18,2
73429,9175,2021-06-21,1
73430,9175,2021-06-22,2
73431,9175,2021-06-23,1
73432,9175,2021-06-24,1
73433,9175,2021-06-25,1
73434,9175,2021-06-26,1
73435,9175,2021-06-29,1
73436,9175,2021-06-30,2
73437,9175,2021-07-02,1
73438,9175,2021-07-05,5
73439,9175,2021-07-06,3
73440,9175,2021-07-07,2
73441,9175,2021-07-08,1
73442,9175,2021-07-09,4
73443,9175,2021-07-10,2
73444,9175,2021-07-11,2
73445,9175,2021-07-12,4
73446,9175,2021-07-13,6
73447,9175,2021-07-14,1
73448,9175,2021-07-15,4
73449,9175,2021-07-18,3
73450,9175,2021-07-19,4
73451,9175,2021-07-20,3
73452,9175,2021-07-21,2
73453,9175,2021-07-22,2
73454,9175,2021-07-23,1
73455,9175,2021-07-24,2
73456,9175,2021-07-25,1
73457,9175,2021-07-26,4
73458,9175,2021-07-27,3
73459,9175,2021-07-28,1
73460,9175,2021-07-29,1
73461,9175,2021-07-30,1
73462,9175,2021-07-31,2
73463,9175,2021-08-01,2
73464,9175,2021-08-02,2
73465,9175,2021-08-03,2
73466,9175,2021-08-04,3
73467,9175,2021-08-05,3
73468,9175,2021-08-06,3
73469,9175,2021-08-07,3
73470,9175,2021-08-08,7
73471,9175,2021-08-09,3
73472,9175,2021-08-10,9
73473,9175,2021-08-11,12
73474,9175,2021-08-12,7
73475,9175,2021-08-13,12
73476,9175,2021-08-14,9
73477,9175,2021-08-15,6
73478,9175,2021-08-16,9
73479,9175,2021-08-17,9
73480,9175,2021-08-18,11
73481,9175,2021-08-19,16
73482,9175,2021-08-20,15
73483,9175,2021-08-21,17
73484,9175,2021-08-22,14
73485,9175,2021-08-23,25
73486,9175,2021-08-24,16
73487,9175,2021-08-25,23
73488,9175,2021-08-26,19
73489,9175,2021-08-27,22
73490,9175,2021-08-28,19
73491,9175,2021-08-29,17
73492,9175,2021-08-30,19
73493,9175,2021-08-31,30
73494,9175,2021-09-01,21
73495,9175,2021-09-02,22
73496,9175,2021-09-03,15
73497,9175,2021-09-04,29
73498,9175,2021-09-05,22
73499,9175,2021-09-06,26
73500,9175,2021-09-07,30
73501,9175,2021-09-08,23
73502,9175,2021-09-09,17
73503,9175,2021-09-10,18
73504,9175,2021-09-11,21
73505,9175,2021-09-12,9
73506,9175,2021-09-13,17
73507,9175,2021-09-14,22
73508,9175,2021-09-15,19
73509,9175,2021-09-16,16
73510,9175,2021-09-17,25
73511,9175,2021-09-18,16
73512,9175,2021-09-19,13
73513,9175,2021-09-20,26
73514,9175,2021-09-21,13
73515,9175,2021-09-22,21
73516,9175,2021-09-23,13
73517,9175,2021-09-24,24
73518,9175,2021-09-25,19
73519,9175,2021-09-26,18
73520,9175,2021-09-27,32
73521,9175,2021-09-28,14
73522,9175,2021-09-29,18
73523,9175,2021-09-30,14
73524,9175,2021-10-01,16
73525,9175,2021-10-02,21
73526,9175,2021-10-03,18
73527,9175,2021-10-04,29
73528,9175,2021-10-05,31
73529,9175,2021-10-06,17
73530,9175,2021-10-07,24
73531,9175,2021-10-08,32
73532,9175,2021-10-09,31
73533,9175,2021-10-10,21
73534,9175,2021-10-11,21
73535,9175,2021-10-12,36
73536,9175,2021-10-13,28
73537,9175,2021-10-14,26
73538,9175,2021-10-15,30
73539,9175,2021-10-16,36
73540,9175,2021-10-17,28
73541,9175,2021-10-18,46
73542,9175,2021-10-19,37
73543,9175,2021-10-20,38
73544,9175,2021-10-21,46
73545,9175,2021-10-22,62
73546,9175,2021-10-23,39
73547,9175,2021-10-24,47
73548,9175,2021-10-25,48
73549,9175,2021-10-26,60
73550,9175,2021-10-27,72
73551,9175,2021-10-28,72
73552,9175,2021-10-29,79
73553,9175,2021-10-30,72
73554,9175,2021-10-31,83
73555,9175,2021-11-01,105
73556,9175,2021-11-02,115
73557,9175,2021-11-03,134
73558,9175,2021-11-04,143
73559,9175,2021-11-05,156
73560,9175,2021-11-06,143
73561,9175,2021-11-07,85
73562,9175,2021-11-08,148
73563,9175,2021-11-09,127
73564,9175,2021-11-10,156
73565,9175,2021-11-11,100
73566,9175,2021-11-12,140
73567,9175,2021-11-13,109
73568,9175,2021-11-14,85
73569,9175,2021-11-15,86
73570,9175,2021-11-16,123
73571,9175,2021-11-17,65
73572,9175,2021-11-18,41
73573,9175,2021-11-19,175
73574,9175,2021-11-20,102
73575,9175,2021-11-21,144
73576,9175,2021-11-22,90
73577,9175,2021-11-23,166
73578,9175,2021-11-24,161
73579,9175,2021-11-25,147
73580,9175,2021-11-26,121
73581,9175,2021-11-27,116
73582,9175,2021-11-28,130
73583,9175,2021-11-29,76
73584,9175,2021-11-30,96
73585,9175,2021-12-01,122
73586,9175,2021-12-02,124
73587,9176,2021-01-01,16
73588,9176,2021-01-02,25
73589,9176,2021-01-03,8
73590,9176,2021-01-04,25
73591,9176,2021-01-05,43
73592,9176,2021-01-06,25
73593,9176,2021-01-07,34
73594,9176,2021-01-08,20
73595,9176,2021-01-09,14
73596,9176,2021-01-10,12
73597,9176,2021-01-11,20
73598,9176,2021-01-12,18
73599,9176,2021-01-13,31
73600,9176,2021-01-14,11
73601,9176,2021-01-15,15
73602,9176,2021-01-16,15
73603,9176,2021-01-17,11
73604,9176,2021-01-18,17
73605,9176,2021-01-19,20
73606,9176,2021-01-20,22
73607,9176,2021-01-21,21
73608,9176,2021-01-22,9
73609,9176,2021-01-23,13
73610,9176,2021-01-24,27
73611,9176,2021-01-25,15
73612,9176,2021-01-26,17
73613,9176,2021-01-27,12
73614,9176,2021-01-28,16
73615,9176,2021-01-29,5
73616,9176,2021-01-30,4
73617,9176,2021-01-31,3
73618,9176,2021-02-01,3
73619,9176,2021-02-02,10
73620,9176,2021-02-03,6
73621,9176,2021-02-04,4
73622,9176,2021-02-05,5
73623,9176,2021-02-06,9
73624,9176,2021-02-07,2
73625,9176,2021-02-08,4
73626,9176,2021-02-09,7
73627,9176,2021-02-10,5
73628,9176,2021-02-11,9
73629,9176,2021-02-12,6
73630,9176,2021-02-13,6
73631,9176,2021-02-14,3
73632,9176,2021-02-15,5
73633,9176,2021-02-16,9
73634,9176,2021-02-17,6
73635,9176,2021-02-18,1
73636,9176,2021-02-19,11
73637,9176,2021-02-20,7
73638,9176,2021-02-21,2
73639,9176,2021-02-22,5
73640,9176,2021-02-23,6
73641,9176,2021-02-24,4
73642,9176,2021-02-25,14
73643,9176,2021-02-26,12
73644,9176,2021-02-27,2
73645,9176,2021-02-28,2
73646,9176,2021-03-01,3
73647,9176,2021-03-02,3
73648,9176,2021-03-03,6
73649,9176,2021-03-04,5
73650,9176,2021-03-05,3
73651,9176,2021-03-06,3
73652,9176,2021-03-07,4
73653,9176,2021-03-08,4
73654,9176,2021-03-09,7
73655,9176,2021-03-10,4
73656,9176,2021-03-11,5
73657,9176,2021-03-12,7
73658,9176,2021-03-13,10
73659,9176,2021-03-14,7
73660,9176,2021-03-15,20
73661,9176,2021-03-16,19
73662,9176,2021-03-17,19
73663,9176,2021-03-18,27
73664,9176,2021-03-19,27
73665,9176,2021-03-20,38
73666,9176,2021-03-21,27
73667,9176,2021-03-22,22
73668,9176,2021-03-23,24
73669,9176,2021-03-24,47
73670,9176,2021-03-25,44
73671,9176,2021-03-26,32
73672,9176,2021-03-27,33
73673,9176,2021-03-28,18
73674,9176,2021-03-29,17
73675,9176,2021-03-30,24
73676,9176,2021-03-31,33
73677,9176,2021-04-01,39
73678,9176,2021-04-02,39
73679,9176,2021-04-03,26
73680,9176,2021-04-04,27
73681,9176,2021-04-05,16
73682,9176,2021-04-06,20
73683,9176,2021-04-07,31
73684,9176,2021-04-08,36
73685,9176,2021-04-09,38
73686,9176,2021-04-10,22
73687,9176,2021-04-11,28
73688,9176,2021-04-12,17
73689,9176,2021-04-13,31
73690,9176,2021-04-14,35
73691,9176,2021-04-15,25
73692,9176,2021-04-16,42
73693,9176,2021-04-17,25
73694,9176,2021-04-18,24
73695,9176,2021-04-19,23
73696,9176,2021-04-20,31
73697,9176,2021-04-21,35
73698,9176,2021-04-22,27
73699,9176,2021-04-23,25
73700,9176,2021-04-24,20
73701,9176,2021-04-25,27
73702,9176,2021-04-26,18
73703,9176,2021-04-27,29
73704,9176,2021-04-28,14
73705,9176,2021-04-29,16
73706,9176,2021-04-30,18
73707,9176,2021-05-01,18
73708,9176,2021-05-02,13
73709,9176,2021-05-03,14
73710,9176,2021-05-04,11
73711,9176,2021-05-05,21
73712,9176,2021-05-06,15
73713,9176,2021-05-07,30
73714,9176,2021-05-08,8
73715,9176,2021-05-09,5
73716,9176,2021-05-10,8
73717,9176,2021-05-11,9
73718,9176,2021-05-12,10
73719,9176,2021-05-13,12
73720,9176,2021-05-14,8
73721,9176,2021-05-15,8
73722,9176,2021-05-16,10
73723,9176,2021-05-17,9
73724,9176,2021-05-18,4
73725,9176,2021-05-19,7
73726,9176,2021-05-20,6
73727,9176,2021-05-21,12
73728,9176,2021-05-22,3
73729,9176,2021-05-23,6
73730,9176,2021-05-24,9
73731,9176,2021-05-25,4
73732,9176,2021-05-26,6
73733,9176,2021-05-27,2
73734,9176,2021-05-28,4
73735,9176,2021-05-29,1
73736,9176,2021-05-31,3
73737,9176,2021-06-01,1
73738,9176,2021-06-02,3
73739,9176,2021-06-03,1
73740,9176,2021-06-04,3
73741,9176,2021-06-05,2
73742,9176,2021-06-06,4
73743,9176,2021-06-07,3
73744,9176,2021-06-08,6
73745,9176,2021-06-09,4
73746,9176,2021-06-10,1
73747,9176,2021-06-11,2
73748,9176,2021-06-12,2
73749,9176,2021-06-13,3
73750,9176,2021-06-14,2
73751,9176,2021-06-16,1
73752,9176,2021-06-18,2
